8.315959071,16123.30445,9.475801129,501.6739826,no
8.551077748,28909.29028,6.936782341,510.8950007,no
6.013160966,21573.74757,9.295852001,444.276635,no
5.744067537,28391.99819,7.017330331,336.0618031,no
5.218989651,27007.88691,6.592516959,422.2238018,no
7.458707683,10513.29678,8.920632925,442.3681431,no
11.02787986,13124.10564,7.516643216,376.2319179,no
6.72958019,17975.55323,9.808651156,440.8594348,no
4.1502143,41489.63981,5.569868658,425.2500465,no
7.159398311,28954.80101,5.817090295,530.5264113,no
6.209697437,22610.76871,4.875413881,549.2767283,no
9.608533594,4544.841718,6.577834048,328.9044942,no
5.375895979,56867.85924,7.894086171,493.8884638,no
8.69712216,27752.00024,5.350923532,393.5557957,no
7.748928548,18939.93665,7.375883102,368.4028571,no
7.117917746,20067.57279,9.605650817,331.971661,no
8.31002902,40936.15339,7.703374743,365.4312125,no
5.524296531,26220.17421,6.344585275,475.3422715,no
10.20142576,8918.8926,4.89987481,331.3789519,no
5.368125754,32619.31297,8.098838845,435.6664692,no
8.937802408,10562.46054,3.694274999,480.3202177,no
8.124207826,26489.1147,8.540837376,431.6256772,no
7.184973119,25234.42797,5.216684484,384.0115576,no
5.499489286,13902.96865,9.619574961,442.1670062,no
5.319769073,22390.79557,8.053558881,399.1190254,no
6.369111631,34456.80113,9.17093996,357.4172848,no
6.733493842,27430.44173,6.035086878,397.6849857,no
6.883015402,14298.41046,7.243682989,570.4242586,no
8.013516429,20375.66827,7.83739765,382.0142489,no
8.272055091,24196.52268,8.448405225,500.6848732,no
8.746985976,22174.78114,5.459171833,407.3808249,no
8.154840855,25620.77137,7.651668438,597.8700732,no
9.045720545,22829.11084,7.609833076,558.7478629,no
8.922409559,13291.92261,8.560537109,468.5383258,no
5.961301572,23926.07882,6.188790308,567.5261592,no
8.184410006,17944.85238,4.038955039,363.2357556,no
7.636454091,18136.26158,11.08652625,514.9640601,no
7.775385593,15704.48209,7.881197242,301.7534765,no
7.617148871,27080.26872,7.382754883,329.0166464,no
6.664934584,16477.35081,7.325000809,412.3085879,no
8.815357953,26780.69179,7.223961867,430.4068943,no
7.765635562,13736.34204,6.98410186,355.9980259,no
6.225152013,29533.60883,5.574917123,380.1147511,no
8.56704382,23683.11019,4.286930405,490.5125389,no
6.994194675,23027.38526,9.796329895,369.4680721,no
3.344588533,55334.7028,8.530101581,485.6311478,no
7.943882477,32071.17937,7.769214769,353.3364843,no
2.69083124,30204.54674,6.053071945,377.198273,no
9.13569426,9496.910354,6.18592512,562.7714671,no
5.214009194,34184.3084,5.783357386,380.4284147,no
8.649534947,9898.022209,6.048403825,410.625098,no
7.75667895,22440.40104,7.462613332,320.9309663,no
7.104295204,12691.51597,7.170976988,447.0322886,no
5.363362645,27045.92996,6.520854677,408.9225168,no
6.582499747,23720.48173,8.565831605,458.3627329,no
6.810466517,32602.34008,7.422781037,340.0300886,no
5.574116595,17546.40326,9.219973245,538.5325178,no
8.555283423,18337.46092,8.290688225,390.9430887,no
4.483402761,13122.22342,5.276730858,413.5450473,no
3.783043638,20384.7731,4.667081744,432.4318223,no
7.138374317,22575.18858,6.907714498,504.8656928,no
7.912361028,34808.44278,8.913364275,594.8992901,no
9.128357758,10418.10834,6.850200389,371.4823076,no
5.271971378,22005.43655,6.183950032,351.4802796,no
6.465093529,43958.67813,7.420154854,544.6005667,no
8.245186596,13909.47907,9.369641789,423.7367843,no
6.704791892,28140.76815,6.942106756,455.972627,no
6.430254786,26855.10561,7.087909963,418.4194715,no
7.482791276,19621.32511,8.17186545,475.2114605,no
5.504452321,11950.23503,6.800957669,537.5396091,no
7.521920636,20139.43035,7.177654989,603.0549559,no
8.522567733,16446.32805,6.729775469,346.3745976,no
5.694475546,18742.92522,6.556668445,448.7541508,no
6.93450359,15323.40882,5.666870422,435.9483861,no
6.115180039,24699.5239,6.707523246,429.7066808,no
8.575673022,15888.62521,4.865462912,464.7255668,no
5.689142988,17589.26899,7.238470318,345.5363659,no
7.2261272,23129.74806,6.19362394,624.2299006,no
7.197795992,12763.26789,6.89759414,566.2506937,no
3.846814328,26895.25796,5.629535947,660.2549463,no
5.896339346,17420.08715,5.292162419,473.6866933,no
8.326349854,35477.76664,8.36413102,569.1032945,no
6.891561655,26240.49298,5.153869518,436.9270957,no
5.548124947,34006.76875,6.647425228,430.2696637,no
5.386637962,20416.65103,7.312751933,525.1234713,no
7.262534652,38713.11269,5.837807201,332.4252243,no
6.257085791,13826.25791,7.075130627,422.6003747,no
7.025504335,21884.53851,7.276064918,442.4055402,no
6.584839333,16609.92549,6.673977405,304.7136645,no
6.565633547,19044.68007,6.693213781,393.6251725,no
6.622102936,16010.52415,7.256071193,264.2839334,no
7.217392781,13579.55458,5.993126371,421.9635385,no
5.253907429,34793.85331,5.817404296,395.7132588,no
8.131375234,13238.0703,6.678740616,450.7183341,no
6.61977546,11388.53419,6.807580134,431.430087,no
6.217255307,32911.92972,5.946073643,414.7710169,no
5.019984767,19272.70448,6.184709662,341.3571602,no
6.907379615,40290.22164,6.874702424,340.7049784,no
6.313114732,20849.19074,7.086468938,387.9577162,no
7.29392925,15823.33937,7.721977429,457.5204429,no
6.63036382,30939.02321,7.703480585,330.8760828,no
8.015780395,12135.72493,6.259376144,666.6906183,no
4.249890379,16073.67062,5.360895563,449.0515158,no
4.26526964,25634.53328,5.914884438,300.5479288,no
9.266840595,20478.78596,6.83877883,508.2833497,no
9.619456626,18185.05047,7.939888575,387.3302154,no
7.086877326,25524.82347,7.354034994,548.917718,no
3.433874059,16318.73361,5.973097827,412.9155386,no
8.436759029,44896.98411,7.863084071,575.9370182,no
12.24692807,11318.14056,8.465160384,347.6530538,no
7.34303194,14037.03993,5.788346418,479.2414672,no
4.616438934,14982.30548,6.080029056,344.1463212,no
8.307462969,18452.64557,6.895145947,464.9009848,no
4.909640554,10488.77094,6.929793189,311.7457571,no
7.70910636,18610.12415,7.734441196,462.2011629,no
7.818274839,27558.54253,7.504452893,359.09919,no
8.207458913,17447.99467,6.761682296,449.4126057,no
6.958534137,13457.21113,7.363593124,350.6034312,no
4.349439999,24352.0661,5.96772234,432.642307,no
6.629985036,21495.53756,6.546463536,335.8047102,no
8.96969739,9049.682595,7.467068018,378.5285112,no
6.77105029,15719.49361,6.746343805,441.7303914,no
6.724639342,41552.01966,7.744699887,463.8852159,no
6.967270764,33933.70985,8.977179703,438.809155,no
7.053116739,19500.34998,8.051172566,377.1881249,no
7.755154227,19024.68867,6.911867556,338.4306239,no
8.580008559,6493.547256,7.040727475,403.5966314,no
6.901710203,10323.95784,7.436807556,538.620787,no
7.814250247,24470.20426,7.631406985,516.6468167,no
5.918953546,9712.560664,5.326271917,386.2180718,no
7.021295306,23109.85423,5.907272718,459.89989,no
8.132736965,25838.12848,8.684832598,472.2770256,no
6.057068041,14807.26849,5.753405052,462.0061696,no
5.343075103,45166.91214,6.651801292,485.9597174,no
5.742533063,21293.88975,6.826412756,435.2347266,no
6.584813111,24723.1063,6.238919727,414.3507509,no
8.070477127,18266.61772,6.90236983,376.7103037,no
6.652824348,19155.72756,5.949621953,433.8752091,no
5.506061504,21543.7266,5.983996404,453.8833405,no
6.441766486,11306.26151,6.685755348,544.3541825,no
8.248703054,24912.87971,7.877666104,415.6834479,no
2.569243562,48204.17219,6.380683613,429.7464296,no
5.664845758,18678.95081,5.153872814,335.505521,no
8.999498939,20933.51275,7.980450812,444.0770167,no
5.588537191,17732.24067,5.588614466,466.4454294,no
6.265637344,18711.06466,6.835968227,499.604629,no
6.922041828,16515.87217,8.463003514,336.0464515,no
8.072612403,16843.36393,8.793458648,559.1675739,no
8.828094375,17699.61061,8.940380138,486.8632669,no
8.647454007,12995.88543,6.195449079,489.7627989,no
7.475536902,31359.38646,7.498494554,477.2350531,no
11.53488049,4111.785432,7.416772689,475.2553947,no
6.453064803,23129.46018,6.354508122,371.8827631,no
8.192210156,13528.54938,7.35468512,455.0153108,no
7.247700982,31561.95553,9.080905701,558.5264708,no
7.893131973,20526.04971,5.628775692,303.8787934,no
6.164449536,19231.68175,8.551278808,371.1675084,no
7.9373922,6626.376426,5.117364166,316.0224661,no
8.281120655,17995.40522,7.493278655,459.8655118,no
4.906491593,14786.1389,5.843756805,620.3468398,no
8.143483376,10673.58267,6.607835039,427.5452192,no
5.117913529,26215.4011,5.50290347,369.6186165,no
6.449070009,16906.3313,5.15222567,397.5070551,no
5.613562647,16615.90815,5.618949091,341.5236716,no
5.754212968,31871.29124,7.29930192,495.9453442,no
6.906574998,15201.33995,5.13659883,306.0239747,no
6.336267097,29342.70976,6.963477659,398.1818844,no
8.121253676,25412.70974,6.547649991,411.9869872,no
8.935115926,23774.25828,6.414851565,413.0048441,no
6.45278075,22034.9546,6.914692835,353.8976701,no
8.458814662,15677.97069,6.41004315,636.2577548,no
6.930082548,22802.03993,5.945302783,473.7955537,no
6.255070001,25456.27498,6.233140365,482.0197992,no
5.669818774,27244.63447,6.604949593,361.2384796,no
7.945407487,15938.28644,6.636454141,392.1660879,no
7.499844232,23707.4653,7.148518353,484.8433398,no
4.695516141,24767.16711,7.879750032,512.8418736,no
6.710633528,23748.18399,6.726664086,455.967558,no
9.502856746,4466.257488,6.416458708,406.3098542,no
4.405327147,15039.71041,6.308198373,424.2511621,no
6.810344849,18852.12298,7.847711669,294.3839141,no
6.983133113,17503.31223,6.931627922,181.483754,no
6.968131313,19207.31177,7.285997694,459.1766823,no
5.76255225,22159.01807,6.302263825,449.4353759,no
8.397248096,16772.22625,8.117217578,402.4649056,no
8.828326658,13527.98989,7.145967391,338.512459,no
9.395842202,9225.770911,8.275034896,451.524629,no
7.593176933,19214.18636,7.71011997,451.2114486,no
5.149133288,16795.31867,6.708067811,303.3336324,no
4.916740541,23425.33132,6.857582643,316.4222513,no
7.371289877,25672.312,7.377422363,298.0530573,no
8.278752741,29381.93641,7.249878728,456.4706728,no
10.20297155,21708.94929,7.491895008,395.140783,no
4.562156483,23829.79288,7.815124721,401.5516567,no
5.202672013,23051.44186,6.959567222,473.548484,no
9.149733927,30468.64183,7.667655266,539.6250371,no
7.615556979,8403.284552,6.012315538,311.1789547,no
7.813067625,9812.122463,7.607639272,539.6107975,no
7.721032688,35800.69927,7.683399376,424.9669947,no
9.056244707,17403.53217,7.688917072,414.7666308,no
8.082657125,21689.6343,8.771784092,508.1164727,no
5.84866707,33095.3896,6.095883817,482.4519329,no
8.470545999,26559.38041,7.904381266,491.5197053,no
9.22858163,10345.39931,6.056989143,397.0431297,no
8.170588045,12806.83233,5.489258691,472.0282857,no
6.381977105,20709.27976,6.171162005,525.0754779,no
6.98981377,20769.51964,8.36101866,326.5863598,no
10.3781082,8644.831047,9.823507151,473.8141914,no
3.590822364,33431.67112,5.542363644,465.6301194,no
7.388518503,13921.14622,7.766494669,560.774729,no
6.966835168,12256.67829,7.105619057,382.4438627,no
6.703486854,24316.87515,7.009805809,479.5374969,no
7.139671256,16916.41354,6.539415891,363.7677138,no
6.64879301,16388.40526,7.656506229,372.6869954,no
7.940713224,10762.93863,7.515814624,406.116784,no
8.228563825,18132.0944,6.712006974,569.9348878,no
8.665692083,3802.411681,6.281552959,337.9728228,no
5.06404246,21035.10686,9.134812617,471.1781088,no
7.894322783,11697.60697,8.19810571,383.0191013,no
7.042793877,16733.1241,7.701926489,504.9254661,no
8.305063984,8451.319111,5.807121708,361.6914368,no
8.268307592,13181.67352,6.383226138,294.2980647,no
7.397562418,24502.15515,5.919099072,426.0030036,no
6.36729853,11619.7097,6.035221327,362.7754392,no
8.410625565,29985.24988,8.17800799,489.9043467,no
7.098245544,22671.47976,6.28458211,297.1064944,no
7.32250205,19534.42165,6.661157431,418.0755105,no
5.198224971,11178.40354,5.893458352,390.065616,no
6.280905113,16950.01591,7.866135209,388.5526207,no
6.823930137,13467.87978,6.423224369,412.8405064,no
6.629993518,20487.92383,7.278911619,524.8833294,no
10.30157127,11278.82968,7.464893143,461.9792858,no
6.123193935,15135.12724,5.824041884,391.6103219,no
6.848033469,6068.454885,6.132131504,442.7862667,no
6.411525836,19505.29694,8.262397946,436.0564853,no
5.122648455,17279.51375,7.027441295,446.7122191,no
3.43485576,22690.2444,8.150954368,398.3701305,no
10.84813042,14036.16366,9.002884993,564.9028128,no
8.725393412,18862.67305,8.670126667,396.2290102,no
10.35174253,18588.30333,8.784378179,303.6881065,no
8.174028131,19808.53777,6.955821311,503.5221724,no
8.034011917,25204.67408,6.5010969,490.8215001,no
8.205541815,19902.82382,5.002791912,331.3455693,no
7.893818459,16853.67633,7.334428248,398.9895004,no
5.488135469,21715.77441,5.454063428,553.2872406,no
8.163074031,10494.57337,8.087495754,487.3183457,no
6.867000691,14464.11555,6.759352212,497.7037751,no
5.821706914,40009.72361,6.631835992,493.1183456,no
7.451888779,15825.18257,6.754242497,348.9529034,no
6.898315041,45939.68916,9.56402666,392.3823257,no
7.544340114,17253.33674,5.741253814,575.9221717,no
4.103867855,22207.47023,5.850079945,344.8695064,no
5.329938815,24000.52314,5.729574899,511.7051873,no
6.962993545,24036.59383,7.691454199,552.2730553,no
6.846059942,16515.67039,6.147209937,542.9970994,no
6.279842183,11582.50525,7.059985115,430.3220919,no
6.739849728,34702.41785,5.869684683,390.0465726,no
5.495035446,26744.30174,7.356517093,459.6421716,no
7.583770299,36343.40706,8.532725773,393.877683,no
5.866702734,16298.00135,5.78470854,525.2137907,no
6.394980461,21051.25691,8.739505128,353.3654184,no
5.82126163,37174.00541,7.867815242,466.783264,no
5.514062185,27859.74831,6.64635563,524.5479749,no
6.730883602,22296.05965,7.450541237,326.3507452,no
5.198067643,37200.24206,7.401099401,573.1355324,no
7.362331187,28263.31064,6.478948476,417.6082144,no
7.48678088,31130.21264,4.584071245,351.5754114,no
6.904121373,10836.96978,7.792593267,513.1888415,no
7.348937142,15818.26132,10.57468147,541.7550825,no
7.846057926,23264.10997,5.922367041,387.9713358,no
6.1798098,15391.55915,8.014257064,487.625733,no
6.755669308,13821.55616,7.557414862,499.0709093,no
7.266598792,36490.14303,7.138813886,502.8830673,no
8.218171066,22465.68756,5.000450606,408.3601989,no
6.980061939,17625.46641,6.479557844,492.7034162,no
6.381978996,18982.95376,8.286513899,511.4851573,no
6.64800546,15176.29068,5.66166259,471.0471287,no
5.899936567,30379.35944,9.446147977,512.3365277,no
7.260904363,21391.16254,6.576866192,390.2852661,no
5.575920648,14553.13231,9.689175439,252.9683278,no
5.467401255,12883.16353,9.264883097,355.1757122,no
6.090016057,12558.89797,9.29729963,409.4272358,no
8.205447053,17981.25478,6.580460164,420.3942228,no
7.670505864,33843.61945,5.216368725,462.9676393,no
6.791097166,20149.17967,5.803999901,291.3042116,no
6.006769481,20279.70104,8.166416283,275.9865953,no
6.336342762,14619.62726,6.584414155,370.7956045,no
7.473235377,19932.58523,5.770106829,590.3251265,no
7.380104835,16862.54348,7.101816885,478.654518,no
10.067633,39716.1318,4.503365936,415.0507563,no
5.9159443,6967.735565,10.06943454,321.236814,no
6.124847329,15092.01764,6.610787895,388.1375309,no
